,OPEN,CLOSE,TRADEDATE
494,87.4,86.36,2017-06-07
495,86.49,86.24,2017-06-08
496,85.99,85.81,2017-06-09
497,86.18,83.9,2017-06-13
498,83.8,81.0,2017-06-14
499,80.5,80.9,2017-06-15
500,81.2,83.12,2017-06-16
501,83.22,82.97,2017-06-19
502,83.0,83.1,2017-06-20
503,82.94,81.64,2017-06-21
504,81.99,83.1,2017-06-22
505,83.5,84.36,2017-06-23
506,84.7,84.68,2017-06-26
507,84.67,85.77,2017-06-27
508,85.65,87.7,2017-06-28
509,87.7,87.55,2017-06-29
510,87.55,86.55,2017-06-30
511,86.79,88.66,2017-07-03
512,88.77,89.33,2017-07-04
513,89.1,90.11,2017-07-05
514,90.11,90.6,2017-07-06
515,90.4,93.4,2017-07-07
516,93.84,93.6,2017-07-10
517,93.32,93.96,2017-07-11
518,94.16,94.1,2017-07-12
519,90.4,95.84,2017-07-13
520,95.5,96.1,2017-07-14
521,96.25,96.8,2017-07-17
522,96.88,96.0,2017-07-18
523,89.9,89.34,2017-07-19
524,89.05,87.6,2017-07-20
525,87.39,85.86,2017-07-21
526,85.01,85.3,2017-07-24
527,85.35,84.3,2017-07-25
528,84.3,85.78,2017-07-26
529,86.08,85.9,2017-07-27
530,85.59,82.99,2017-07-28
531,83.0,83.65,2017-07-31
532,83.53,84.98,2017-08-01
533,85.02,85.0,2017-08-02
534,84.9,84.01,2017-08-03
535,84.12,83.25,2017-08-04
536,81.9,82.05,2017-08-07
537,82.12,82.39,2017-08-08
538,82.05,83.32,2017-08-09
539,83.0,81.86,2017-08-10
540,81.22,80.2,2017-08-11
541,80.31,80.57,2017-08-14
542,80.85,80.35,2017-08-15
543,80.55,79.51,2017-08-16
544,79.5,80.2,2017-08-17
545,80.01,79.82,2017-08-18
546,79.9,78.3,2017-08-21
547,78.48,76.75,2017-08-22
548,76.71,78.0,2017-08-23
549,77.96,77.3,2017-08-24
550,77.24,78.8,2017-08-25
551,78.6,81.15,2017-08-28
552,81.5,81.57,2017-08-29
553,81.78,83.03,2017-08-30
554,82.6,81.2,2017-08-31
555,81.0,78.95,2017-09-01
556,78.76,77.0,2017-09-04
557,76.88,78.2,2017-09-05
558,78.29,78.65,2017-09-06
559,78.54,78.5,2017-09-07
560,78.3,78.8,2017-09-08
561,79.11,80.03,2017-09-11
562,80.5,79.85,2017-09-12
563,79.8,81.4,2017-09-13
564,81.7,80.89,2017-09-14
565,80.8,81.15,2017-09-15
566,81.51,81.1,2017-09-18
567,80.8,80.43,2017-09-19
568,80.29,80.3,2017-09-20
569,80.56,79.5,2017-09-21
570,79.3,80.9,2017-09-22
571,80.98,82.2,2017-09-25
572,82.39,83.6,2017-09-26
573,83.41,83.39,2017-09-27
574,83.5,81.76,2017-09-28
575,81.75,82.3,2017-09-29
576,82.35,81.42,2017-10-02
577,81.41,81.7,2017-10-03
578,82.12,81.63,2017-10-04
579,81.96,80.3,2017-10-05
580,80.3,81.09,2017-10-06
581,81.28,82.2,2017-10-09
582,82.12,81.55,2017-10-10
583,81.1,81.16,2017-10-11
584,81.16,81.3,2017-10-12
585,81.06,81.35,2017-10-13
586,81.35,80.99,2017-10-16
587,80.99,79.37,2017-10-17
588,79.51,79.75,2017-10-18
589,79.74,77.97,2017-10-19
590,77.87,78.35,2017-10-20
591,78.35,78.39,2017-10-23
592,78.38,77.35,2017-10-24
593,77.4,75.61,2017-10-25
594,75.62,74.66,2017-10-26
595,75.0,74.4,2017-10-27
596,74.51,74.3,2017-10-30
597,74.33,75.2,2017-10-31
598,75.5,78.25,2017-11-01
599,78.2,77.06,2017-11-02
600,76.94,76.55,2017-11-03
601,77.3,77.3,2017-11-07
602,77.41,76.16,2017-11-08
603,76.17,76.0,2017-11-09
604,75.61,74.05,2017-11-10
605,74.06,75.21,2017-11-13
606,75.25,75.25,2017-11-14
607,75.0,74.31,2017-11-15
608,74.3,73.62,2017-11-16
609,73.58,74.5,2017-11-17
610,75.18,75.4,2017-11-20
611,76.2,79.17,2017-11-21
612,79.29,77.48,2017-11-22
613,77.61,77.73,2017-11-23
614,78.05,78.3,2017-11-24
615,78.57,78.97,2017-11-27
616,78.9,78.7,2017-11-28
617,78.9,77.98,2017-11-29
618,77.75,77.87,2017-11-30
619,77.53,77.53,2017-12-01
620,77.5,75.51,2017-12-04
621,75.75,75.0,2017-12-05
622,74.8,75.8,2017-12-06
623,75.7,74.82,2017-12-07
624,74.82,74.55,2017-12-08
625,74.86,75.5,2017-12-11
626,75.5,75.2,2017-12-12
627,74.82,73.1,2017-12-13
628,73.48,75.5,2017-12-14
629,75.5,74.94,2017-12-15
630,75.01,75.4,2017-12-18
631,75.24,74.04,2017-12-19
632,74.15,75.01,2017-12-20
633,75.12,74.3,2017-12-21
634,74.65,75.2,2017-12-22
635,75.39,75.17,2017-12-25
636,75.45,74.83,2017-12-26
637,74.79,75.0,2017-12-27
638,74.95,75.08,2017-12-28
639,75.19,75.06,2017-12-29
640,75.21,75.81,2018-01-03
641,75.79,77.0,2018-01-04
642,77.42,76.9,2018-01-05
643,77.3,76.79,2018-01-09
644,76.99,76.7,2018-01-10
645,76.68,76.85,2018-01-11
646,76.89,76.37,2018-01-12
647,75.92,76.42,2018-01-15
648,76.5,76.72,2018-01-16
649,76.4,79.35,2018-01-17
650,79.6,81.25,2018-01-18
651,81.1,83.0,2018-01-19
652,82.83,84.0,2018-01-22
653,84.06,84.0,2018-01-23
654,84.01,82.1,2018-01-24
655,82.13,83.3,2018-01-25
656,83.49,81.6,2018-01-26
657,81.7,80.5,2018-01-29
658,80.5,81.5,2018-01-30
659,81.5,81.5,2018-01-31
660,81.45,82.13,2018-02-01
661,82.44,81.81,2018-02-02
662,81.3,83.0,2018-02-05
663,81.0,81.2,2018-02-06
664,81.43,84.0,2018-02-07
665,83.99,86.4,2018-02-08
666,85.62,84.95,2018-02-09
667,85.38,84.8,2018-02-12
668,86.4,85.9,2018-02-13
669,86.3,85.88,2018-02-14
670,85.82,85.32,2018-02-15
671,85.32,85.82,2018-02-16
672,86.01,85.91,2018-02-19
673,85.9,86.0,2018-02-20
674,85.65,87.0,2018-02-21
675,86.75,87.8,2018-02-22
676,88.0,88.5,2018-02-26
677,88.63,88.8,2018-02-27
678,88.3,86.3,2018-02-28
679,86.7,86.12,2018-03-01
680,86.1,86.2,2018-03-02
681,86.49,88.5,2018-03-05
682,88.39,88.72,2018-03-06
683,88.49,89.3,2018-03-07
684,89.15,90.29,2018-03-09
685,90.06,91.09,2018-03-12
686,90.8,91.2,2018-03-13
687,91.19,90.45,2018-03-14
688,91.1,91.15,2018-03-15
689,90.14,93.82,2018-03-16
690,93.34,93.56,2018-03-19
691,93.4,93.05,2018-03-20
692,93.05,94.55,2018-03-21
693,94.37,93.35,2018-03-22
694,92.9,93.75,2018-03-23
695,93.6,92.12,2018-03-26
696,92.59,91.7,2018-03-27
697,91.6,89.44,2018-03-28
698,89.33,91.21,2018-03-29
699,91.23,92.0,2018-03-30
700,91.54,90.1,2018-04-02
701,90.1,89.57,2018-04-03
702,89.5,89.25,2018-04-04
703,89.7,90.82,2018-04-05
704,90.7,90.11,2018-04-06
705,89.77,83.0,2018-04-09
706,82.9,82.15,2018-04-10
707,82.99,82.7,2018-04-11
708,83.4,85.3,2018-04-12
709,85.48,85.4,2018-04-13
710,85.0,86.1,2018-04-16
711,86.55,87.95,2018-04-17
712,87.99,89.0,2018-04-18
713,89.6,87.96,2018-04-19
714,87.76,88.15,2018-04-20
715,88.35,88.0,2018-04-23
716,88.3,87.75,2018-04-24
717,87.51,88.0,2018-04-25
718,88.3,88.05,2018-04-26
719,88.32,89.0,2018-04-27
720,89.1,89.12,2018-04-28
721,89.1,89.61,2018-04-30
722,89.48,87.52,2018-05-02
723,87.85,88.7,2018-05-03
724,89.0,88.1,2018-05-04
725,88.58,89.96,2018-05-07
726,89.5,89.61,2018-05-08
727,89.68,87.8,2018-05-10
728,88.1,87.93,2018-05-11
729,88.06,87.47,2018-05-14
730,86.93,88.75,2018-05-15
731,88.75,91.5,2018-05-16
732,91.75,93.25,2018-05-17
733,93.24,92.26,2018-05-18
734,93.0,91.51,2018-05-21
735,91.77,91.1,2018-05-22
736,91.19,90.87,2018-05-23
737,90.87,92.24,2018-05-24
738,92.28,93.7,2018-05-25
739,93.51,93.04,2018-05-28
740,92.9,91.39,2018-05-29
741,91.55,88.61,2018-05-30
742,88.93,88.3,2018-05-31
743,88.85,89.3,2018-06-01
744,89.72,90.5,2018-06-04
745,90.8,90.12,2018-06-05
746,90.45,89.56,2018-06-06
747,90.04,91.5,2018-06-07
748,91.4,90.94,2018-06-08
749,90.8,91.47,2018-06-09
750,91.4,91.0,2018-06-11
751,91.2,90.2,2018-06-13
752,90.2,89.2,2018-06-14
753,89.49,89.1,2018-06-15
754,89.39,89.7,2018-06-18
755,89.75,91.0,2018-06-19
756,91.49,94.1,2018-06-20
757,94.0,98.0,2018-06-21
758,98.0,98.5,2018-06-22
759,98.5,100.1,2018-06-25
760,100.35,98.73,2018-06-26
761,99.0,98.2,2018-06-27
762,98.5,98.9,2018-06-28
763,99.45,100.0,2018-06-29
764,100.0,102.3,2018-07-02
765,102.74,102.96,2018-07-03
766,102.51,105.19,2018-07-04
767,105.0,107.7,2018-07-05
768,107.75,105.3,2018-07-06
769,105.49,105.4,2018-07-09
770,105.9,106.5,2018-07-10
771,105.79,106.0,2018-07-11
772,101.45,100.25,2018-07-12
773,100.41,101.49,2018-07-13
774,100.68,101.0,2018-07-16
775,100.9,100.1,2018-07-17
776,100.73,100.4,2018-07-18
